orderlife_qid,label,birth,death,gedcom_name,wikidata_qid,geni_id,bucket
Q127385,Sobeslav,+1177-00-00T00:00:00Z,+1247-11-10T00:00:00Z,,Q9338925,,"MISSING: on wikidata, no geni link, not in our tree"
Q127387,Depolt IV. Borivoj,+1150-00-00T00:00:00Z,+1235-00-00T00:00:00Z,,Q11398608,,"MISSING: on wikidata, no geni link, not in our tree"
Q127389,Premysl Depoltic,,,,Q106915642,,"MISSING: on wikidata, no geni link, not in our tree"
Q127391,"Viola, Duchess of Opole",+1204-00-00T00:00:00Z,+1251-09-07T00:00:00Z,,Q7932997,,"MISSING: on wikidata, no geni link, not in our tree"
Q127393,Mieszko II the Fat,+1220-00-00T00:00:00Z,+1246-10-22T00:00:00Z,,Q694128,,"MISSING: on wikidata, no geni link, not in our tree"
Q127395,Vladislaus I of Opole,+1225-01-01T00:00:00Z,+1281-05-14T00:00:00Z,,Q668210,,"MISSING: on wikidata, no geni link, not in our tree"
Q127397,Więcesława,,,,Q23009970,,"MISSING: on wikidata, no geni link, not in our tree"
Q127399,Euphrosyne of Opole,+1228-00-00T00:00:00Z,+1292-11-04T00:00:00Z,,Q3060432,,"MISSING: on wikidata, no geni link, not in our tree"
Q127401,Helvis of Ibelin,+1182-00-00T00:00:00Z,,,Q3129994,,"MISSING: on wikidata, no geni link, not in our tree"
Q127403,Philip of Ibelin,+1180-00-00T00:00:00Z,+1227-01-01T00:00:00Z,,Q2087397,,"MISSING: on wikidata, no geni link, not in our tree"
Q127405,"John of Ibelin, the Old Lord of Beirut",+1177-01-01T00:00:00Z,+1236-00-00T00:00:00Z,,Q174759,6000000003827650152,held: geni id in our corpus
Q127407,Marguerite of Ibelin,+1170-00-00T00:00:00Z,,,Q58378893,,"MISSING: on wikidata, no geni link, not in our tree"
Q127409,Humphrey IV of Toron,+1166-01-01T00:00:00Z,,,Q913574,,"MISSING: on wikidata, no geni link, not in our tree"
Q127411,Mary of Champagne,,,,Q50840276,,"MISSING: on wikidata, no geni link, not in our tree"
Q127413,Alice of Champagne,+1193-00-00T00:00:00Z,+1246-01-01T00:00:00Z,,Q269826,6000000006101354412,held: geni id in our corpus
Q127415,Philippa of Champagne,+1195-00-00T00:00:00Z,+1250-12-20T00:00:00Z,,Q7183942,,"MISSING: on wikidata, no geni link, not in our tree"
Q127417,Sibylla of Lusignan,+1198-10-00T00:00:00Z,+1230-01-01T00:00:00Z,,Q273983,,"MISSING: on wikidata, no geni link, not in our tree"
Q127419,Amalric of Lusignan,+1200-00-00T00:00:00Z,+1205-02-02T00:00:00Z,,Q52157987,,"MISSING: on wikidata, no geni link, not in our tree"
Q127429,Dobromir Chrysos,+1200-00-00T00:00:00Z,+1300-00-00T00:00:00Z,,Q198014,,"MISSING: on wikidata, no geni link, not in our tree"
Q127431,Ivanko,+1200-01-01T00:00:00Z,+1300-01-01T00:00:00Z,,Q887668,,"MISSING: on wikidata, no geni link, not in our tree"
Q127433,John of Brienne,+1158-00-00T00:00:00Z,+1237-03-23T00:00:00Z,,Q332704,6000000000351094637,held: geni id in our corpus
Q127435,"Anselmo, Marchese del Bosco",,,,Q101467242,,"MISSING: on wikidata, no geni link, not in our tree"
Q127441,William V of Saint Omer,,+1242-01-01T00:00:00Z,,Q20949766,,"MISSING: on wikidata, no geni link, not in our tree"
Q127451,Oddone di Monferrato,+1190-00-00T00:00:00Z,+1251-00-00T00:00:00Z,,Q517189,,"MISSING: on wikidata, no geni link, not in our tree"
Q127453,Dauphine de Saint-Bonnet,,+1287-00-00T00:00:00Z,,Q61972570,,"MISSING: on wikidata, no geni link, not in our tree"
Q127455,Maria of Torres,+1180-00-00T00:00:00Z,+1264-00-00T00:00:00Z,,Q59563876,,"MISSING: on wikidata, no geni link, not in our tree"
Q127457,Manfred III of Saluzzo,,+1244-01-01T00:00:00Z,,Q326216,,"MISSING: on wikidata, no geni link, not in our tree"
Q127459,Comita I of Torres,+1160-00-00T00:00:00Z,,,Q4251683,,"MISSING: on wikidata, no geni link, not in our tree"
Q127461,"Guglielmo II del Vasto, Marchese de Ceva",,,,Q116169038,,"MISSING: on wikidata, no geni link, not in our tree"
Q127463,"Giorgio di Ceva, Marquis di Ceva",+1210-00-00T00:00:00Z,,,Q75397081,,"MISSING: on wikidata, no geni link, not in our tree"
Q127467,Simona Guercio,,,,Q124044127,,"MISSING: on wikidata, no geni link, not in our tree"
Q127469,Agathe,,,,Q124044139,,held via wikidata: item carries a geni id we may hold
Q127471,Giacomo del Carretto,+1215-00-00T00:00:00Z,+1268-00-00T00:00:00Z,,Q28374136,,held via wikidata: item carries a geni id we may hold
Q127473,Hugo von Coligny,+1200-01-01T00:00:00Z,+1205-09-02T00:00:00Z,,Q1538043,,"MISSING: on wikidata, no geni link, not in our tree"
Q127475,Mahaut de Bourgogne,+1190-00-00T00:00:00Z,+1242-00-00T00:00:00Z,,Q76065608,,"MISSING: on wikidata, no geni link, not in our tree"
Q127477,"Beatrix de Coligny,",+1195-00-00T00:00:00Z,+1240-00-00T00:00:00Z,,Q97785021,,"MISSING: on wikidata, no geni link, not in our tree"
Q127479,Margaret (?),,,,Q75394044,,"MISSING: on wikidata, no geni link, not in our tree"
Q127481,"Bretislaus III, Duke of Bohemia",+1137-00-00T00:00:00Z,+1197-06-15T00:00:00Z,,Q506635,,"MISSING: on wikidata, no geni link, not in our tree"
Q127483,Gertrude of Brandenburg,+1150-00-00T00:00:00Z,,,Q12018217,,"MISSING: on wikidata, no geni link, not in our tree"
Q127485,Děpolt II,+1150-00-00T00:00:00Z,+1190-11-21T00:00:00Z,,Q945500,,"MISSING: on wikidata, no geni link, not in our tree"
Q127487,Dagmar of Bohemia,,,,Q263412,5311616200170125363,held: geni id in our corpus
Q127489,"Anne of Bohemia, Duchess of Silesia",+1204-00-00T00:00:00Z,+1265-06-23T00:00:00Z,,Q434662,,"MISSING: on wikidata, no geni link, not in our tree"
Q127491,Wenceslaus I of Bohemia,,,,Q175833,6000000000717697109,held: geni id in our corpus
Q127493,Agnes of Bohemia,+1211-01-20T00:00:00Z,+1282-03-02T00:00:00Z,,Q394727,,"MISSING: on wikidata, no geni link, not in our tree"
Q127495,"Vladislaus, Margrave of Moravia",+1207-01-01T00:00:00Z,+1228-02-18T00:00:00Z,,Q2270266,,"MISSING: on wikidata, no geni link, not in our tree"
Q127497,"Přemysl, Margrave of Moravia",+1209-01-01T00:00:00Z,+1239-10-16T00:00:00Z,,Q1368797,,"MISSING: on wikidata, no geni link, not in our tree"
Q127499,Božislava,+1197-00-00T00:00:00Z,+1300-01-01T00:00:00Z,,Q523863,,"MISSING: on wikidata, no geni link, not in our tree"
Q127501,Hedwika a Boemiei,+1150-00-00T00:00:00Z,,,Q612452,,"MISSING: on wikidata, no geni link, not in our tree"
Q127503,Guglielma de Bohême,+1216-00-00T00:00:00Z,+1281-08-24T00:00:00Z,,Q572198,,"MISSING: on wikidata, no geni link, not in our tree"
Q127505,Vratislav,,,,Q11837967,,"MISSING: on wikidata, no geni link, not in our tree"
Q127507,Vratislav of Bohemia,+1200-00-00T00:00:00Z,,,Q122730153,,"MISSING: on wikidata, no geni link, not in our tree"
Q127509,Heilwida,+1150-00-00T00:00:00Z,,,Q12019362,,"MISSING: on wikidata, no geni link, not in our tree"
Q127511,"Louis I, Duke of Bavaria",,,,Q552286,6000000001278610141,held: geni id in our corpus
Q127513,Albrecht III. z Bogenu,+1165-07-11T00:00:00Z,+1197-12-20T00:00:00Z,,Q10729285,,"MISSING: on wikidata, no geni link, not in our tree"
Q127515,Otto II Wittelsbach,+1206-04-07T00:00:00Z,+1253-11-29T00:00:00Z,,Q697412,6000000075386006821,MISSING: has a geni id we have never exported
Q127517,Hildegardis Herzögin von Kelheim,,,,Q76299907,,"MISSING: on wikidata, no geni link, not in our tree"
Q127519,Albert IV. von Bogen,+1191-00-00T00:00:00Z,+1242-01-15T00:00:00Z,,Q22691014,,"MISSING: on wikidata, no geni link, not in our tree"
Q127521,Bertold III von Bogen,+1190-00-00T00:00:00Z,+1218-08-12T00:00:00Z,,Q102349003,,"MISSING: on wikidata, no geni link, not in our tree"
Q127523,Christine von Meißen,,,,Q75247928,,"MISSING: on wikidata, no geni link, not in our tree"
Q127525,Béatrix de Vignory,,,,Q111700108,,"MISSING: on wikidata, no geni link, not in our tree"
Q127527,Robert de Pierrepont,,,,Q108938007,,"MISSING: on wikidata, no geni link, not in our tree"
Q127529,"Enguerrand III, Lord of Coucy",+1182-01-01T00:00:00Z,+1242-00-00T00:00:00Z,,Q933505,,"MISSING: on wikidata, no geni link, not in our tree"
Q127531,John II de Roucy,+1200-00-00T00:00:00Z,+1251-01-01T00:00:00Z,,Q1647885,,"MISSING: on wikidata, no geni link, not in our tree"
Q127533,Theodoric II,+0989-01-01T00:00:00Z,+1034-11-19T00:00:00Z,,Q632303,,"MISSING: on wikidata, no geni link, not in our tree"
Q127535,Mathilde of Meissen,+0997-00-00T00:00:00Z,+1030-02-02T00:00:00Z,,Q13400872,,"MISSING: on wikidata, no geni link, not in our tree"
Q127537,Ida of Wettin,+1031-00-00T00:00:00Z,,,Q3490318,,"MISSING: on wikidata, no geni link, not in our tree"
Q127539,Hanns Bohatta,+1020-00-00T00:00:00Z,+1084-04-18T00:00:00Z,,Q88908,6000000016507061801,MISSING: has a geni id we have never exported
Q127541,Gero Count of Brehna,+1020-00-00T00:00:00Z,+1089-01-01T00:00:00Z,,Q1514523,,"MISSING: on wikidata, no geni link, not in our tree"
Q127543,Maud von Kistritz,,,,Q75247749,,"MISSING: on wikidata, no geni link, not in our tree"
Q127545,Maud von Brehna,,+1170-01-09T00:00:00Z,,Q75247758,,"MISSING: on wikidata, no geni link, not in our tree"
Q127547,Philip I,+1130-00-00T00:00:00Z,+1191-08-13T00:00:00Z,,Q455269,,"MISSING: on wikidata, no geni link, not in our tree"
Q127549,Goswin III of Heinsberg,+1125-00-00T00:00:00Z,+1180-00-00T00:00:00Z,,Q2200153,,"MISSING: on wikidata, no geni link, not in our tree"
Q127551,Matilda Von Groitzsch,+1185-00-00T00:00:00Z,+1225-00-00T00:00:00Z,,Q61928134,,"MISSING: on wikidata, no geni link, not in our tree"
Q127553,Agnes of Landsberg,+1192-00-00T00:00:00Z,+1266-01-01T00:00:00Z,,Q110630,,"MISSING: on wikidata, no geni link, not in our tree"
Q127554,Conrad von der Lausitz,+1182-00-00T00:00:00Z,,,Q75247163,,"MISSING: on wikidata, no geni link, not in our tree"
Q127556,"Berthold IV, Duke of Merania",+1153-00-00T00:00:00Z,+1204-08-12T00:00:00Z,,Q61454,,"MISSING: on wikidata, no geni link, not in our tree"
Q127560,Otto I,+1180-01-01T00:00:00Z,+1234-05-07T00:00:00Z,,Q41990,,MISSING: wikidata qid outside our store
Q127562,Agnes of Merania,+1172-00-00T00:00:00Z,+1201-07-20T00:00:00Z,,Q61876,,"MISSING: on wikidata, no geni link, not in our tree"
Q127564,Berthold,+1180-00-00T00:00:00Z,+1251-05-23T00:00:00Z,,Q73417,,"MISSING: on wikidata, no geni link, not in our tree"
Q127566,"Henry II, Margrave of Istria",+1175-00-00T00:00:00Z,+1228-07-18T00:00:00Z,,Q1596490,,"MISSING: on wikidata, no geni link, not in our tree"
Q127568,Ekbert von Andechs-Meranien,+1173-00-00T00:00:00Z,+1237-06-05T00:00:00Z,,Q1281468,,"MISSING: on wikidata, no geni link, not in our tree"
Q127570,Mechthild von Sayn,+1203-01-01T00:00:00Z,+1291-01-01T00:00:00Z,,Q1915628,,"MISSING: on wikidata, no geni link, not in our tree"
Q127572,Agnes von Sachsen,,,,Q75247715,,"MISSING: on wikidata, no geni link, not in our tree"
Q127574,Cunigunde (?),,,,Q75247835,,"MISSING: on wikidata, no geni link, not in our tree"
Q127576,Sizzo III,,,,Q102084,6000000002187696186,held: geni id in our corpus
Q127578,Heinrich I of Schwarzburg,+1130-00-00T00:00:00Z,+1184-07-26T00:00:00Z,,Q1597716,,"MISSING: on wikidata, no geni link, not in our tree"
Q127580,Adelaide of Loccum-Hallermund,+1200-01-01T00:00:00Z,+1300-01-01T00:00:00Z,,Q354833,,"MISSING: on wikidata, no geni link, not in our tree"
Q127582,Albert I of Käfernburg,+1170-00-00T00:00:00Z,+1232-10-15T00:00:00Z,,Q95611,,"MISSING: on wikidata, no geni link, not in our tree"
Q127584,Heinrich II,+1150-00-00T00:00:00Z,+1236-02-20T00:00:00Z,,Q1597762,,"MISSING: on wikidata, no geni link, not in our tree"
Q127586,Ludolf II. von Hallermund,+1180-00-00T00:00:00Z,+1256-11-15T00:00:00Z,,Q1873954,,"MISSING: on wikidata, no geni link, not in our tree"
Q127588,Wilbrand of Käfernburg,+1180-01-01T00:00:00Z,+1253-04-05T00:00:00Z,,Q2570145,,"MISSING: on wikidata, no geni link, not in our tree"
Q127590,Dietburg von Anhalt,,,,Q116134053,,"MISSING: on wikidata, no geni link, not in our tree"
Q127592,Günther IV of Käfernburg,+1150-00-00T00:00:00Z,,,Q30650350,,"MISSING: on wikidata, no geni link, not in our tree"
Q127594,"Albrecht I, Graf von Wiehe und Rabenswald",,+1257-00-00T00:00:00Z,,Q110613414,,"MISSING: on wikidata, no geni link, not in our tree"
Q127596,"Liutold III, Graf von Plain, Graf von Hardegg",,,,Q110570744,,"MISSING: on wikidata, no geni link, not in our tree"
Q127598,Kunigunda von Plain und Hardegg,,,,Q110613479,,"MISSING: on wikidata, no geni link, not in our tree"
Q127600,Gebhard I. von Plain,+1170-00-00T00:00:00Z,+1232-10-11T00:00:00Z,,Q1367780,,"MISSING: on wikidata, no geni link, not in our tree"
Q127602,Berthold II. von Bogen,+1125-00-00T00:00:00Z,+1167-03-21T00:00:00Z,,Q22691341,,"MISSING: on wikidata, no geni link, not in our tree"
Q127604,Thunna,+1100-00-00T00:00:00Z,,,Q122842169,,"MISSING: on wikidata, no geni link, not in our tree"
Q127606,"Siegfried, Prince-Archbishop of Bremen",+1132-00-00T00:00:00Z,+1184-10-24T00:00:00Z,,Q318274,,"MISSING: on wikidata, no geni link, not in our tree"
Q127608,"Bernhard, Count of Anhalt",,,,Q565737,6000000005414590318,held: geni id in our corpus
Q127610,Berliște,+1125-01-01T00:00:00Z,+1176-01-01T00:00:00Z,,Q75534,,"MISSING: on wikidata, no geni link, not in our tree"
Q127612,Heinrich von Brandenburg,+1132-00-00T00:00:00Z,,,Q75288325,,"MISSING: on wikidata, no geni link, not in our tree"
Q127614,Dietrich von Brandenburg,+1132-00-00T00:00:00Z,+1183-09-05T00:00:00Z,,Q44191355,,"MISSING: on wikidata, no geni link, not in our tree"
Q127616,Adelheid von Brandenburg,+1135-00-00T00:00:00Z,+1162-00-00T00:00:00Z,,Q75288337,,"MISSING: on wikidata, no geni link, not in our tree"
Q127618,Berthold I of Istria,+1110-00-00T00:00:00Z,+1188-12-04T00:00:00Z,,Q68632,,"MISSING: on wikidata, no geni link, not in our tree"
Q127620,Poppo van Andechs-Meranië,+1175-00-00T00:00:00Z,+1245-12-04T00:00:00Z,,Q122385,,"MISSING: on wikidata, no geni link, not in our tree"
Q127622,Walther III. von Arnstein,+1150-01-01T00:00:00Z,+1196-01-01T00:00:00Z,,Q2547245,,"MISSING: on wikidata, no geni link, not in our tree"
Q127624,"Gerhard von Arnstein, Vogt von Leitzkau",,,,Q102542845,,"MISSING: on wikidata, no geni link, not in our tree"
Q127626,Walter IV von Arnstein,,,,Q65966762,6000000053733525296,held: geni id in our corpus
Q127628,Albrecht I von Arnstein,+1150-00-00T00:00:00Z,,,Q44191347,,"MISSING: on wikidata, no geni link, not in our tree"
Q127630,Wichmann von Arnstein,+1180-01-01T00:00:00Z,+1270-11-02T00:00:00Z,,Q1316737,,"MISSING: on wikidata, no geni link, not in our tree"
Q127632,Friedrich II. von Beichlingen,+1150-00-00T00:00:00Z,,,Q61139271,,"MISSING: on wikidata, no geni link, not in our tree"
Q127634,Frederick II,+1150-00-00T00:00:00Z,,,Q61139270,,"MISSING: on wikidata, no geni link, not in our tree"
Q127636,Menhart Goricky a Istrijsky,+1200-00-00T00:00:00Z,+1193-00-00T00:00:00Z,,Q1521043,,"MISSING: on wikidata, no geni link, not in our tree"
Q127638,Dingras,+1218-01-01T00:00:00Z,+1288-02-15T00:00:00Z,,Q39429,,"MISSING: on wikidata, no geni link, not in our tree"
Q127640,Theoderic II of Meissen,+1190-00-00T00:00:00Z,+1272-09-22T00:00:00Z,,Q1223827,,"MISSING: on wikidata, no geni link, not in our tree"
Q127642,Hedwig of Meissen,+1200-00-00T00:00:00Z,+1249-02-02T00:00:00Z,,Q21396241,,"MISSING: on wikidata, no geni link, not in our tree"
Q127644,Heinrich von Meißen,,+1259-07-31T00:00:00Z,,Q75245925,,"MISSING: on wikidata, no geni link, not in our tree"
Q127646,Otto von Meißen,+1204-00-00T00:00:00Z,,,Q75245927,,"MISSING: on wikidata, no geni link, not in our tree"
Q127648,Conrad von Meißen,+1208-00-00T00:00:00Z,,,Q75245929,,"MISSING: on wikidata, no geni link, not in our tree"
Q127650,Sophie von Meißen,,+1280-03-17T00:00:00Z,,Q75245930,,"MISSING: on wikidata, no geni link, not in our tree"
Q127652,Jutta von Meißen,+1211-00-00T00:00:00Z,,,Q75245933,,"MISSING: on wikidata, no geni link, not in our tree"
Q127654,Dietrich Graf von Brehna,+1215-00-00T00:00:00Z,+1267-07-11T00:00:00Z,,Q30879424,,"MISSING: on wikidata, no geni link, not in our tree"
Q127656,Otto II Graf von Brehna,,,,Q75247892,,"MISSING: on wikidata, no geni link, not in our tree"
Q127658,"Hedwig, Gräfin von Brehna",,+1264-00-00T00:00:00Z,,Q110326746,,"MISSING: on wikidata, no geni link, not in our tree"
Q127660,Hedwig von Sachsen,+1175-00-00T00:00:00Z,+1206-00-00T00:00:00Z,,Q75247857,,"MISSING: on wikidata, no geni link, not in our tree"
Q127662,"Henry III, Count of Wettin",+1205-01-01T00:00:00Z,+1217-03-25T00:00:00Z,,Q27430010,,"MISSING: on wikidata, no geni link, not in our tree"
Q127664,Burkhard III von Querfurt,+1150-00-00T00:00:00Z,,,Q31192227,,"MISSING: on wikidata, no geni link, not in our tree"
Q127666,Burkhard IV von Querfurt Burggraf von Magdeburg,+1150-00-00T00:00:00Z,+1217-00-00T00:00:00Z,,Q31192225,,"MISSING: on wikidata, no geni link, not in our tree"
Q127668,Friedrich I von Burglengenfeld,+1025-00-00T00:00:00Z,+1060-00-00T00:00:00Z,,Q110426558,,"MISSING: on wikidata, no geni link, not in our tree"
Q127670,"Sigena, Heiress of Morungen and Gatersleben",+1025-00-00T00:00:00Z,,,Q110426559,,"MISSING: on wikidata, no geni link, not in our tree"
Q127672,Eckhard I,,,,Q96284,6000000080603609842,MISSING: has a geni id we have never exported
Q127674,Udalrich I. von Scheyern,+1200-01-01T00:00:00Z,+1130-00-00T00:00:00Z,,Q1256625,,"MISSING: on wikidata, no geni link, not in our tree"
Q127676,Ekkehard II. von Scheyern,+1200-01-01T00:00:00Z,+1135-00-00T00:00:00Z,,Q1322771,,"MISSING: on wikidata, no geni link, not in our tree"
Q127678,Otto von Kelheim,+1169-00-00T00:00:00Z,+1181-00-00T00:00:00Z,,Q76299911,,"MISSING: on wikidata, no geni link, not in our tree"
Q127680,Heilika von Wittelsbach-Bayern,+1176-00-00T00:00:00Z,,,Q76174931,,"MISSING: on wikidata, no geni link, not in our tree"
Q127682,Agnes von Wittelsbach,,,,Q110571300,,"MISSING: on wikidata, no geni link, not in our tree"
Q127684,Benedikta,,,,Q110326667,,"MISSING: on wikidata, no geni link, not in our tree"
Q127686,Karl Kreil,+1180-00-00T00:00:00Z,+1209-03-07T00:00:00Z,,Q85522,,"MISSING: on wikidata, no geni link, not in our tree"
Q127688,Hellicha of Wittelsbach,,,,Q3510900,6000000008354115092,held: geni id in our corpus
Q127690,Matilda of Andechs,+1150-00-00T00:00:00Z,+1245-00-00T00:00:00Z,,Q582572,,"MISSING: on wikidata, no geni link, not in our tree"
Q127692,"Kunigunde, Gräfin von Andechs",+1150-00-00T00:00:00Z,,,Q65224736,,"MISSING: on wikidata, no geni link, not in our tree"
Q127694,"Sophie, Gräfin von Andechs",,+1218-01-02T00:00:00Z,,Q110613408,,"MISSING: on wikidata, no geni link, not in our tree"
Q127696,Heinrich I von Regensburg,+1050-00-00T00:00:00Z,,,Q31191631,,"MISSING: on wikidata, no geni link, not in our tree"
Q127698,Adelheid von Plötzkau,,+1130-00-00T00:00:00Z,,Q118189191,,"MISSING: on wikidata, no geni link, not in our tree"
Q127702,Paul Thorfinnsson,,,,Q16726134,6000000000424848932,held: geni id in our corpus
Q127704,Erlend Thorfinnsson,,,,Q16726135,6000000003646023907,held: geni id in our corpus
Q127706,"Ethelreda, daughter of Gospatric",,+1200-00-00T00:00:00Z,,Q782354,,"MISSING: on wikidata, no geni link, not in our tree"
Q127708,William fitz Duncan,,,,Q1778144,6000000002043214819,held: geni id in our corpus
Q127710,Mathilde de Garlande,+1200-00-00T00:00:00Z,+1224-03-16T00:00:00Z,,Q3298979,,"MISSING: on wikidata, no geni link, not in our tree"
Q127712,Bouchard de Marly,+1200-01-01T00:00:00Z,+1226-09-13T00:00:00Z,,Q441337,,"MISSING: on wikidata, no geni link, not in our tree"
Q127714,"Mathieu de Montmorency, Seigneur de Laye",,,,Q113004776,,"MISSING: on wikidata, no geni link, not in our tree"
Q127716,William FitzRichard,+1085-00-00T00:00:00Z,+1140-00-00T00:00:00Z,,Q75386711,,"MISSING: on wikidata, no geni link, not in our tree"
Q127718,"Robert de Beaumont, Count of Meulan",,,,Q717427,6000000007159314560,held: geni id in our corpus
Q127720,"Galeran V de Beaumont, Comte of Meulant",+1166-00-00T00:00:00Z,+1191-00-00T00:00:00Z,,Q1492837,,"MISSING: on wikidata, no geni link, not in our tree"
Q127722,Jeanne de Meulan,,,,Q18607755,,"MISSING: on wikidata, no geni link, not in our tree"
Q127724,Mabile de Beaumont,,,,Q75248229,,"MISSING: on wikidata, no geni link, not in our tree"
Q127726,Pierre de Meulan,+1168-00-00T00:00:00Z,+1203-00-00T00:00:00Z,,Q75291048,,"MISSING: on wikidata, no geni link, not in our tree"
Q127728,Henri de Meulan,+1166-00-00T00:00:00Z,,,Q75291050,,"MISSING: on wikidata, no geni link, not in our tree"
Q127730,Agnes de Meulan,+1172-00-00T00:00:00Z,,,Q75291051,,"MISSING: on wikidata, no geni link, not in our tree"
Q127732,Guy V de Laval,,+1210-00-00T00:00:00Z,,Q3122188,,"MISSING: on wikidata, no geni link, not in our tree"
