geni_id,sex,raw_name,givn,surn,given_part,ordinal_token,ordinal_value,kind,token_index,given_tokens,patronymic_links,source_file
6000000031527925960,M,"Suleiman I, Seljuq Sultan of Rûm",Suleiman ibn Qutulmish,,"Suleiman I, Seljuq Sultan of Rûm",I,1,single-letter,1,6,0,export-Forest-6000000227086510841.ged
6000000010494013880,M,Sulislaus I /von der Lancken/,Sulislaus I,,Sulislaus I,I,1,single-letter,1,2,0,export-Forest-22.ged
6000000007698260359,M,Sultan Mahmud Shah I Ibni /Sultan Mathal Shah/ Sultan Kedah ke-5 (1280-1321),Sultan Mahmud Shah I Ibni,,Sultan Mahmud Shah I Ibni,I,1,single-letter,3,5,0,export-Forest-6000000227252355883.ged
6000000019034190457,M,Sultan Mansor Shah I [Sultan Melaka ke-6 1459 - 1477],Mansor Shah I,,Sultan Mansor Shah I [Sultan Melaka ke-6 1459 - 1477],I,1,single-letter,3,10,0,export-Forest-6.ged
6000000001532952729,M,Sultan Mansur Riayat Syah I [Sultan Terengganu ke-2 1733-1793],Mansur Riayat Syah I,,Sultan Mansur Riayat Syah I [Sultan Terengganu ke-2 1733-1793],I,1,single-letter,4,9,0,export-Descendants-6000000227252355883.ged
6000000007364782705,M,Sultan Muhammad Shah I (Sultan Pahang pertama: 1470-1475),[Paduka Sri] Sultan Muhammad Shah I ibni,,Sultan Muhammad Shah I (Sultan Pahang pertama: 1470-1475),I,1,single-letter,3,8,0,export-Forest-6000000227252355883.ged
6000000006764326555,M,Sultan Muzaffar Shah I [Sultan Perak Pertama 1528 - 1549],Muzaffar Shah I,,Sultan Muzaffar Shah I [Sultan Perak Pertama 1528 - 1549],I,1,single-letter,3,10,0,export-Forest-6000000227252355883.ged
6000000001488752505,M,Sultan Umar (Raja Jembal V) Raja Sakti I (1676-1721),Sultan Umar (Raja Jembal V),,Sultan Umar (Raja Jembal V) Raja Sakti I (1676-1721),I,1,single-letter,7,9,0,export-Descendants-6000000227252355883.ged
6000000010083444661,M,Sultan Zainal Abidin I (Raja Champa) (Che Bong Nga / Po Binasour / Raja Merah yang Agung),Sultan Zainal Abidin I,,Sultan Zainal Abidin I (Raja Champa) (Che Bong Nga,I,1,single-letter,3,9,0,export-Forest-6000000227252355883.ged
6000000002333932747,M,Sultan Zainal Abidin Shah I (Sultan Terengganu pertama: 1708-33),Sultan Zainal Abidin I ibni,,Sultan Zainal Abidin Shah I (Sultan Terengganu pertama: 1708-33),I,1,single-letter,4,9,0,export-BloodTree-6000000227252355883.ged
6000000008024385273,M,"Sumbat I, King of Iberia-Kartli",Sumbat,,"Sumbat I, King of Iberia-Kartli",I,1,single-letter,1,5,0,export-BloodTree-6000000178918541826.ged
6000000020589961034,M,Sunan Amangkurat I,Sunan Amangkurat I,,Sunan Amangkurat I,I,1,single-letter,2,3,0,export-Descendants-6000000227252355883.ged
6000000089046605926,M,Sunan Pandanaran I,Sunan Pandanaran I,,Sunan Pandanaran I,I,1,single-letter,2,3,0,export-Forest-6000000227252355883.ged
6000000004533528690,M,Sunifred I /de Lluca/ I,Sunifred I,de Lluca,Sunifred I,I,1,single-letter,1,2,0,export-Forest-6000000227086620980.ged
6000000010994178138,M,Sunifred I /de Urgell/,Sunifred I,de Urgell,Sunifred I,I,1,single-letter,1,2,0,export-Ancestors-6000000177921459114.ged
6000000008500577421,M,Sunyer Artau I /de Pallars Sobirá/ Conde de Pallars Sobirá,Sunyer Artau I,de Pallars Sobirá,Sunyer Artau I,I,1,single-letter,2,3,0,export-Forest-6000000227086620980.ged
6000000004250873011,M,"Sunyer I, Comte de Pallars",Suniario I Ii,,"Sunyer I, Comte de Pallars",I,1,single-letter,1,5,0,export-Forest-6000000227227104853.ged
6000000000447310989,M,Suppone I duca di Spoleto,Suppone I,,Suppone I duca di Spoleto,I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000033139557828,M,Surkhab I of the Bavandids,Surkhab,,Surkhab I of the Bavandids,I,1,single-letter,1,5,0,export-Forest-23.ged
6000000019737541447,M,Susenyos I /Malak Sagad III/,Susenyos I,Malak Sagad III,Susenyos I,I,1,single-letter,1,2,0,export-Forest-6000000227254497932.ged
6000000007284061102,M,Susuhunan Hamangkurat I /(Amangkurat Tegal Wangi)/,Susuhunan Hamangkurat I,,Susuhunan Hamangkurat I,I,1,single-letter,2,3,0,export-Forest-6000000227252355883.ged
6000000129562486879,F,Svanehilde (Swanhilde) I /NN/ comtesse de Metz,Svanehilde (Swanhilde) I,NN,Svanehilde (Swanhilde) I,I,1,single-letter,2,3,0,export-Forest.ged
6000000005152534007,M,Svein Bonde I Grisen,Svein Bonde,,Svein Bonde I Grisen,I,1,single-letter,2,4,0,export-Forest-6000000227289547881.ged
6000000017369243361,M,Sverker I /von Östergötland/,Sverker I,von Östergötland,Sverker I,I,1,single-letter,1,2,0,export-Forest-6000000227299182891.ged
6000000080577922334,M,"Sverker I Eriksson, King of Sweden","Sverker I Eriksson, King of Sweden",,"Sverker I Eriksson, King of Sweden",I,1,single-letter,1,6,0,export-Forest-6000000227225487992.ged
6000000008923729398,M,Svätopluk I. Moravský,Svętopъłkъ,Moravský,Svätopluk I. Moravský,I,1,single-letter,1,3,0,export-Forest-6000000227086455824.ged
6000000014077816727,M,"Sweder I van Beusichem, heer van Bloemstein",Sweder I,,"Sweder I van Beusichem, heer van Bloemstein",I,1,single-letter,1,7,0,export-Forest-6000000227254550821.ged
6000000172941409049,F,Sylvia I /Fadness/,Sylvia I,Fadness,Sylvia I,I,1,single-letter,1,2,0,export-BloodTree-6000000178420660827.ged
6000000059645453835,M,TOR KNUTSON VIKA I BOE,TORS HAVARD,,TOR KNUTSON VIKA I BOE,I,1,single-letter,3,5,0,export-Forest-6000000227295848846.ged
6000000178918838823,M,Tabia I /Samaritan High Priest/,Tabia I,,Tabia I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000042325032728,M,Takelot I,Takelot I,,Takelot I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000042325009468,M,Tefnacht I,Tefnacht I,,Tefnacht I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000001238438053,M,Teobaldo I el Trovador // Rey de Navarra,Teobaldo I el Trovador,de Champagne,Teobaldo I el Trovador,I,1,single-letter,1,4,0,export-Forest.ged
6000000001501010534,M,"Teodoras I, Bizantijos Imperatorius",Teodoras,Laskaris,"Teodoras I, Bizantijos Imperatorius",I,1,single-letter,1,4,0,export-Forest-6000000227227104853.ged
6000000010646052427,M,"Teodorico I, rey de los Visigodos",Teodorico,,"Teodorico I, rey de los Visigodos",I,1,single-letter,1,6,0,export-Forest-6000000209295506839.ged
6000000003827520561,M,Teodoro I /Paleologo/ marchese del Monferrato,Teodoro I,Paleologo,Teodoro I,I,1,single-letter,1,2,0,export-Forest-29.ged
6000000041191217960,M,Teres I of Thrace,Teres I of Thrace,,Teres I of Thrace,I,1,single-letter,1,4,0,export-Forest-17.ged
6000000035549514880,M,Tetz I /Putbus/,Tetz I,Putbus,Tetz I,I,1,single-letter,1,2,0,export-Forest-6000000227258622821.ged
6000000001022523557,M,"Teutonic Knight, Bernhard I., Herr /zu Bourscheidt/ I","Teutonic Knight, Bernhard I., Herr",zu Bourscheidt,"Teutonic Knight, Bernhard I., Herr",I,1,single-letter,3,5,0,export-Forest-6000000227299182891.ged
6000000005796266210,M,"Thaumastus I, Praetorian Prefect of Gaul",Thaumastus,,"Thaumastus I, Praetorian Prefect of Gaul",I,1,single-letter,1,6,0,export-Forest-5.ged
6000000001422906957,F,Thent-Amun I,Thent-Amun I,,Thent-Amun I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000055517893180,M,Theobald I,Theobald I,,Theobald I,I,1,single-letter,1,2,0,export-Forest-6000000227086455824.ged
6000000014099322724,M,"Theodebald I, herzog der Bayern",Theodebald,,"Theodebald I, herzog der Bayern",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000003458943617,M,"Theodo I, duke of the Bavarians",Theodo I,,"Theodo I, duke of the Bavarians",I,1,single-letter,1,6,0,export-Forest-6000000227086455824.ged
361250787660004588,M,Theodore I /Palaiologos/ despot of Morea,Theodore I,,Theodore I,I,1,single-letter,1,2,0,export-BloodTree-6000000178918541826.ged
375698498910013226,M,Theodore I Komnenos,Theodore I of Eprius,,Theodore I Komnenos,I,1,single-letter,1,3,0,export-Forest-6000000227227104853.ged
6000000001421045741,M,"Theodore I, comte de Châlon",Theodore,de Châlon,"Theodore I, comte de Châlon",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000018069980087,M,Theodoric I comte du Vexin,Theodoric I,,Theodoric I comte du Vexin,I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000225733414028,M,Theodosius I /Archon of Abasgia/,Theodosius I,,Theodosius I,I,1,single-letter,1,2,0,export-Forest-23.ged
6000000000110281961,M,"Thetbaldi I, comte de Chartres",Thetbaldi Comte,de Chartres,"Thetbaldi I, comte de Chartres",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000011570561698,M,Theudericus I rex Austrasiae,Theudericus I,,Theudericus I rex Austrasiae,I,1,single-letter,1,4,0,export-Forest-6000000227086455824.ged
6000000213942512824,M,Thibaud I /d'Artois/,Thibaud I,,Thibaud I,I,1,single-letter,1,2,0,export-Forest-6000000227086455824.ged
6000000000861319730,M,Thibaud I /de Lévis/ seigneur de Grammont,Thibaud I,,Thibaud I,I,1,single-letter,1,2,0,export-Forest-6000000227086717913.ged
6000000007158929062,M,Thibaud I de Blaison,Thibaud [I],de Blaison,Thibaud I de Blaison,I,1,single-letter,1,4,0,export-Forest-6000000227086455824.ged
6000000002576642361,M,"Thibaud I, Lord of Dampierre",Thibaud,of Dampierre,"Thibaud I, Lord of Dampierre",I,1,single-letter,1,5,0,export-Descendants-6000000227086455824.ged
6000000000543360018,M,"Thibaud I, comte de Bar",Thibaud,,"Thibaud I, comte de Bar",I,1,single-letter,1,5,0,export-Forest.ged
6000000009966877529,M,Thibaut I /de Reynel/ comte de Reynel,Thibaut I,de Reynel,Thibaut I,I,1,single-letter,1,2,0,export-Forest-6000000227225487992.ged
6000000009305161247,M,"Thibaut I Chabot, seigneur de Sainte Hermine",Thibaut,Chabot,"Thibaut I Chabot, seigneur de Sainte Hermine",I,1,single-letter,1,7,0,export-Forest-20.ged
6000000014160873254,M,"Thibaut I Payen ""de Neaufle"", seigneur de Gisors",Thibaut,de Chaumont,"Thibaut I Payen ""de Neaufle"", seigneur de Gisors",I,1,single-letter,1,8,0,export-Forest-6000000227086380915.ged
6000000008066769051,M,"Thibaut I, Duke of Lorraine",Theobald I,de Lorraine,"Thibaut I, Duke of Lorraine",I,1,single-letter,1,5,0,export-Forest.ged
385884285370010111,M,"Thibert I d'Avignon, comte de Provence",Thibert I,d’Arles,"Thibert I d'Avignon, comte de Provence",I,1,single-letter,1,6,0,export-Ancestors-6000000177921459114.ged
6000000004533510289,F,"Thiburge I, comtesse d'Orange",Thiburge,de Nice,"Thiburge I, comtesse d'Orange",I,1,single-letter,1,4,0,export-Forest-6000000227086717913.ged
6000000002187796704,M,"Thiemo I von Formbach, Graf im Schweinachgau",Thiemo,von Formbach,"Thiemo I von Formbach, Graf im Schweinachgau",I,1,single-letter,1,7,0,export-Forest-6000000227227104853.ged
6000000007901795412,M,"Thierry I ""the Chamberlain"", count of Autun","Thierry ""the Chamberlain""",,"Thierry I ""the Chamberlain"", count of Autun",I,1,single-letter,1,7,0,export-Forest-6000000227086455824.ged
6000000002043260221,M,"Thierry I de Mousson, comte de Bar",Diederik I,de Mousson,"Thierry I de Mousson, comte de Bar",I,1,single-letter,1,7,0,export-Forest-6000000227227104853.ged
6000000002388468144,M,"Thierry I de Walcourt, seigneur d'Houffalize",Thierry,de Walcourt,"Thierry I de Walcourt, seigneur d'Houffalize",I,1,single-letter,1,6,0,export-Forest-6000000227298391886.ged
5161558654670119424,M,"Thierry I, Count of Ponthieu",Thierry,de Ponthieu,"Thierry I, Count of Ponthieu",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000000795063660,M,"Thierry I, baron de Ligne",Thierry,de Ligne,"Thierry I, baron de Ligne",I,1,single-letter,1,5,0,export-Descendants-6000000227086244080.ged
6000000002134624803,M,Thomas I /Bloise/,Thomas I,Bloise,Thomas I,I,1,single-letter,1,2,0,export-Forest-6000000227254550821.ged
6000000009238128673,M,Thomas I /Komnenos Doukas/,Thomas I,,Thomas I,I,1,single-letter,1,2,0,export-BloodTree-6000000178918541826.ged
6000000184424733974,M,Thomas I /Platter/,Thomas I,,Thomas I,I,1,single-letter,1,2,0,export-Forest-6000000227147141927.ged
6000000011725360333,M,Thomas I /van Diest/,Thomas I,van Diest,Thomas I,I,1,single-letter,1,2,0,export-Forest-6000000227227016909.ged
6000000015082314655,M,"Thomas I de Lille, seigneur de Fresnes",Thomas,de Lille,"Thomas I de Lille, seigneur de Fresnes",I,1,single-letter,1,7,0,export-Forest-6000000227227016909.ged
6000000001503924588,M,Thucydides I of /Greece/,Thucydides I of,Greece,Thucydides I of,I,1,single-letter,1,3,0,export-Forest-17.ged
6000000005016022939,M,Thutmose I /san/,Thutmose I,,Thutmose I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000002187608792,M,Thutmose I Pharaoh of Egypt,Thutmose I,,Thutmose I Pharaoh of Egypt,I,1,single-letter,1,5,0,export-Forest-46.ged
6000000042359623296,M,Théobald I /d'Aire/,Théobald I,,Théobald I,I,1,single-letter,1,2,0,export-Forest-6000000227227035828.ged
6000000004191587113,M,"Théodebert I, roi des Francs à Reims",Théodebert,,"Théodebert I, roi des Francs à Reims",I,1,single-letter,1,7,0,export-Forest-6000000209295506839.ged
6000000002187596883,M,"Théodore I, Prince of the /rshtouni/ I","Théodore I, Prince of the",,"Théodore I, Prince of the",I,1,single-letter,1,5,0,export-Forest-23.ged
6000000015305834987,M,"Tiberio Carafa, I. duca di Nocera",Tiberio,Carafa,"Tiberio Carafa, I. duca di Nocera",I,1,single-letter,2,6,0,export-Descendants-6000000227086380915.ged
6000000016268499140,M,Tiberius Julius Lupus I,Tiberius Julius Lupus,,Tiberius Julius Lupus I,I,1,single-letter,3,4,0,export-Ancestors-6000000220974565012.ged
6000000002517328114,M,Tiglath-Pileser I King of Assyria,Tiglath-Pileser I,,Tiglath-Pileser I King of Assyria,I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000018952196206,M,Tigran I /(Raja Armenia IV (565-535 SM))/,Tigran I,,Tigran I,I,1,single-letter,1,2,0,export-Forest-16.ged
6000000002188110746,M,"Tiraios I, king of Characene",Tiraios,,"Tiraios I, king of Characene",I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000004869200854,M,Tiran I /Mamikonian/,Tiran I,,Tiran I,I,1,single-letter,1,2,0,export-BloodTree-6000000178918541826.ged
6000000003645896327,M,"Tiridates I, king of Armenia",Tiridates,,"Tiridates I, king of Armenia",I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000010502070747,M,"Titus Aurelius Fulvus, I",Titus Aurelius Fulvus,,"Titus Aurelius Fulvus, I",I,1,single-letter,3,4,0,export-Ancestors-6000000220974565012.ged
6000000008332890228,M,"Titus Flavius Sabinus, I",Titus Flavius Sabinus,,"Titus Flavius Sabinus, I",I,1,single-letter,3,4,0,export-Ancestors-6000000220974565012.ged
6000000030258592569,M,Tmg Hanggawangsa R T ArungBinang I /Bupati Najoko Sewu - Surakarta/,Tmg Hanggawangsa R T ArungBinang I,,Tmg Hanggawangsa R T ArungBinang I,I,1,single-letter,5,6,0,export-Forest-22.ged
6000000010644961948,M,"Tolomeo I, conte di Tuscolo",Tolomeo,,"Tolomeo I, conte di Tuscolo",I,1,single-letter,1,5,0,export-Forest-6000000227297512829.ged
6000000075681878920,M,Tommaso I /d'Aquino/ conte di Belcastro,Tommaso I,d'Aquino,Tommaso I,I,1,single-letter,1,2,0,export-Forest-6000000227297512829.ged
6000000002447103086,M,"Tommaso I, IV marchese di Saluzzo",Tommaso I,,"Tommaso I, IV marchese di Saluzzo",I,1,single-letter,1,6,0,export-Forest-6000000227297762830.ged
6000000000154060862,M,"Tommaso I, conte di Savoia",Tommaso,di Savoia,"Tommaso I, conte di Savoia",I,1,single-letter,1,5,0,export-Forest-6000000227086380915.ged
6000000007270088358,M,Torkel I  Olson /Tunheim/,Torkel I  Olson,,Torkel I Olson,I,1,single-letter,1,3,0,export-Forest-6000000227289663852.ged
6000000174708969263,M,Torluf I. /Basse/ af Vendsyssel,Torluf I.,Basse,Torluf I.,I,1,single-letter,1,2,0,export-Forest-41.ged
6000000056485141023,M,Trahaearn I /ap Pasgen I/,Trahaearn I,,Trahaearn I,I,1,single-letter,1,2,1,export-Forest-6000000227086506866.ged
6000000007775512741,M,Trahaearn I Tynhaearn /ap Iorwerth I/,Trahaearn I Tynhaearn,,Trahaearn I Tynhaearn,I,1,single-letter,1,3,1,export-Forest-6000000227086506866.ged
6000000091586006821,M,"Transmundo I conte di Chieti, duke & marchese of Spoleto",Transmundo I,,"Transmundo I conte di Chieti, duke & marchese of Spoleto",I,1,single-letter,1,10,0,export-Forest-6000000227297393968.ged
6000000051689578007,M,Tristan I /de Maignelay-Montigny/,Tristan I,,Tristan I,I,1,single-letter,1,2,0,export-Forest-6000000227227016909.ged
6000000015319377418,M,Troilo I /Rossi/ 1°marchese di SanSecondo,Troilo I,,Troilo I,I,1,single-letter,1,2,0,export-Forest-6000000227297512829.ged
6000000003317437763,M,Trojden I //,Trojden I,kun Mazowiecki,Trojden I,I,1,single-letter,1,2,0,export-Forest-6000000227225628908.ged
6000000178917966827,M,Tsedaka I /Samaritan High Priest/,Tsedaka I,,Tsedaka I,I,1,single-letter,1,2,0,export-Forest-6000000178795709821.ged
6000000199388670828,M,Tuan Penghulu I,Tuan Penghulu I,,Tuan Penghulu I,I,1,single-letter,2,3,0,export-Descendants-6000000227252355883.ged
6000000003645853241,M,"Tudhaliya I, roi des Hittites",Tudhaliya,,"Tudhaliya I, roi des Hittites",I,1,single-letter,1,5,0,export-Forest-35.ged
6000000002517546024,M,Tukulti-Ninurta I King of Assyria,Tukulti-Ninurta I,,Tukulti-Ninurta I King of Assyria,I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000005024031098,M,Tum. Natayuda I,Tumenggung Natayuda (Bagus Buwang),,Tum. Natayuda I,I,1,single-letter,2,3,0,export-Forest-37.ged
6000000020457963146,M,Tumenggung Tjondronegoro I Bupati Surabaya /Kyai Tumenggung Djimat Tjondronegoro I / Kyai Onggowidjoyo/ XII,Tumenggung Tjondronegoro I Bupati Surabaya,Kyai Tumenggung Djimat Tjondronegoro I / Kyai Onggowidjoyo,Tumenggung Tjondronegoro I Bupati Surabaya,I,1,single-letter,2,5,0,export-Descendants-6000000227252355883.ged
6000000032960112594,M,Turan Shah I of Kerman,Turānšāh,,Turan Shah I of Kerman,I,1,single-letter,2,5,0,export-Forest-6000000227086510841.ged
6000000031528190338,M,"Tutush I, Emir of Damascus",Abu Sa'id Taj ad-Dawla Tutush,,"Tutush I, Emir of Damascus",I,1,single-letter,1,5,0,export-Forest-6000000227086510841.ged
6000000002408647179,M,Tyge I. /Saltensee af Tystofte/,Tyge I.,,Tyge I.,I,1,single-letter,1,2,0,export-Forest-6000000227289547881.ged
6000000000633391646,M,Túpac Amaru I último inca de Vilcabamba,Túpac Amaru I,,Túpac Amaru I último inca de Vilcabamba,I,1,single-letter,2,7,0,export-Forest-6000000209721822822.ged
6000000003827606592,M,"Uc I, Baron de Castèthnau",Uc I,,"Uc I, Baron de Castèthnau",I,1,single-letter,1,5,0,export-Forest-6000000227086620980.ged
6000000006977412034,M,Udalardo I /de Barcelona/ Vizconde de Barcelona,Udalardo I,,Udalardo I,I,1,single-letter,1,2,0,export-Forest-6000000227086620980.ged
6000000006994999074,M,Udalrich I Graf im Alpgau; Breisgau; Hegau; Thurgau; Alsace,Udalrich I,,Udalrich I Graf im Alpgau; Breisgau; Hegau; Thurgau; Alsace,I,1,single-letter,1,9,0,export-Forest-6000000227086455824.ged
6000000002188261587,M,"Udalrich I, Graf im Donaugau",Udalrich,van Donaugau,"Udalrich I, Graf im Donaugau",I,1,single-letter,1,5,0,export-Ancestors-6000000177921459114.ged
6000000008030856593,M,Udo I /von Thüringen/,Udo I,,Udo I,I,1,single-letter,1,2,0,export-Forest.ged
6000000024729731222,M,Udo(Hodo) I. Markgraf der Ostmark,Udo(Hodo) I.,,Udo(Hodo) I. Markgraf der Ostmark,I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000094524784832,M,Ugo I /Aldobrandeschi/,Ugo I,,Ugo I,I,1,single-letter,1,2,0,export-Forest-6000000227297393968.ged
6000000082921326551,M,Ugo I /de Molisio/ conte di Molise,Ugo I,de Molisio,Ugo I,I,1,single-letter,1,2,0,export-Forest-6000000227227104853.ged
6000000015377545334,M,Ugone I Ponzio /Bas-Lacon-Serra/ co-giudice d'Arborea,Ugone I Ponzio,Bas-Lacon-Serra,Ugone I Ponzio,I,1,single-letter,1,3,0,export-Forest-6000000227086620980.ged
6000000107544263973,M,"Ulisse I Orsini, signore di Mugnano",Ulisse,,"Ulisse I Orsini, signore di Mugnano",I,1,single-letter,1,6,0,export-Forest-6000000227297512829.ged
6000000002980211013,M,Ulrich I,Ulrich I,von Putten Finnigen Passau,Ulrich I,I,1,single-letter,1,2,0,export-Forest.ged
6000000002188648498,M,Ulrich I /Leuchtenberg/ Landgraf,Ulrich I,Leuchtenberg,Ulrich I,I,1,single-letter,1,2,0,export-Forest-32.ged
